Open,High,Low,Close,TickVolume,Spread,datetime,Target_Close,Returns,Volatility,High_Low_Range,RSI,Cluster
3224.86,3234.34,3220.37,3233.77,11038,5,2025-05-12 15:00:00,3240.82,0.2759801170279852,0.534981908088106,13.970000000000255,38.108637142158,1
3233.58,3248.72,3231.82,3240.82,15318,5,2025-05-12 16:00:00,3237.62,0.21801179428346806,0.5388790481191855,16.899999999999636,34.95757264078178,3
3240.59,3247.82,3233.53,3237.62,14276,5,2025-05-12 17:00:00,3239.27,-0.09874044223376899,0.538851566656674,14.289999999999964,36.18819458308375,3
3237.66,3243.96,3232.75,3239.27,10019,5,2025-05-12 18:00:00,3224.23,0.05096336197576434,0.536112137291884,11.210000000000036,38.718816944233296,1
3239.23,3240.08,3223.21,3224.23,9053,7,2025-05-12 19:00:00,3223.25,-0.46430214214930876,0.5347623536050212,16.86999999999989,34.99216546537146,3
3224.24,3227.56,3221.21,3223.25,7820,7,2025-05-12 20:00:00,3229.69,-0.030394853965132196,0.5349266687034656,6.349999999999909,29.858645407650585,1
3223.26,3230.05,3220.43,3229.69,6070,7,2025-05-12 21:00:00,3235.41,0.1997983401845982,0.5368151720623057,9.620000000000346,33.75239859723419,1
3229.7,3238.8,3228.95,3235.41,6854,7,2025-05-12 22:00:00,3234.78,0.17710678114617462,0.5405583542760719,9.850000000000364,36.806591838058765,1
3235.36,3238.43,3232.57,3234.78,2559,7,2025-05-12 23:00:00,3233.83,-0.019472029820011283,0.5398847663295712,5.859999999999673,35.99503786889538,1
3236.61,3241.83,3229.85,3233.83,3459,7,2025-05-13 01:00:00,3236.88,-0.02936830325401818,0.5400402569259948,11.980000000000018,55.57459677419351,1
3233.82,3240.14,3233.41,3236.88,3253,7,2025-05-13 02:00:00,3239.93,0.09431540928250826,0.4330907298950645,6.730000000000018,52.91163585853202,1
3236.9,3243.31,3233.88,3239.93,6413,7,2025-05-13 03:00:00,3225.16,0.09422653913644385,0.4209511978016631,9.429999999999836,65.67966016991491,1
3239.9,3243.34,3215.9,3225.16,10378,7,2025-05-13 04:00:00,3228.93,-0.45587404666149745,0.4268887947586923,27.440000000000055,59.643748581801646,3
3225.16,3241.24,3223.22,3228.93,8051,7,2025-05-13 05:00:00,3236.75,0.11689342544245473,0.4272226739289684,18.019999999999982,52.699468085106346,1
3228.94,3238.38,3228.23,3236.75,6048,7,2025-05-13 06:00:00,3252.65,0.24218549178831594,0.43136954159588065,10.150000000000091,52.0102536427415,1
3236.75,3253.51,3234.96,3252.65,5195,7,2025-05-13 07:00:00,3256.52,0.4912334903838689,0.43812247242062147,18.550000000000182,57.12908280101235,1
3252.62,3260.67,3251.27,3256.52,7148,7,2025-05-13 08:00:00,3262.02,0.11897990868983133,0.43870195353183855,9.400000000000091,61.298421807747566,1
3256.52,3265.52,3247.39,3262.02,8892,5,2025-05-13 09:00:00,3259.04,0.16889194600371304,0.44032627716905054,18.13000000000011,63.00148588410107,1
3262.28,3264.98,3254.32,3259.04,8264,5,2025-05-13 10:00:00,3255.6,-0.09135443682135591,0.44034501388031155,10.659999999999854,73.07437359140927,1
3259.14,3261.08,3250.41,3255.6,7326,5,2025-05-13 11:00:00,3253.39,-0.10555255535372732,0.26648979662055,10.670000000000073,70.76646552830913,2
3255.57,3256.62,3250.59,3253.39,6560,5,2025-05-13 12:00:00,3252.95,-0.06788303231355375,0.26290450665797804,6.029999999999745,66.08742872658149,2
3253.39,3256.26,3251.2,3252.95,5664,5,2025-05-13 13:00:00,3249.21,-0.01352435459628376,0.2365543377814825,5.0600000000004,62.8253875402164,2
3252.95,3258.65,3248.79,3249.21,7079,5,2025-05-13 14:00:00,3241.83,-0.11497256336555628,0.23291258251771957,9.860000000000127,60.09232060428017,2
3249.21,3249.9,3237.4,3241.83,12033,5,2025-05-13 15:00:00,3227.62,-0.22713213365710416,0.2171309185394509,12.5,55.133470225872685,2
3241.83,3246.91,3227.34,3227.62,12974,5,2025-05-13 16:00:00,3242.74,-0.4383326701276724,0.22942407694206293,19.56999999999971,44.80242478670846,3
3227.57,3248.74,3225.5,3242.74,12287,5,2025-05-13 17:00:00,3253.42,0.46845663368053625,0.24528331001463946,23.23999999999978,51.389026198714745,2
3242.76,3255.92,3242.07,3253.42,9366,5,2025-05-13 18:00:00,3251.11,0.32935110431302483,0.25302487572264537,13.849999999999909,64.55800535751086,2
3253.44,3257.83,3248.72,3251.11,7221,5,2025-05-13 19:00:00,3247.13,-0.07100220690842152,0.2536125167125273,9.110000000000127,61.60041841004195,2
3251.01,3252.74,3242.13,3247.13,6291,7,2025-05-13 20:00:00,3248.76,-0.12241972741617868,0.23436110244762304,10.609999999999673,55.65605928509159,2
3247.12,3250.9,3245.84,3248.76,4927,7,2025-05-13 21:00:00,3249.44,0.05019817500377943,0.23403891785536327,5.059999999999945,47.48999870951099,2
3248.92,3251.14,3246.38,3249.44,4203,7,2025-05-13 22:00:00,3249.98,0.02093106292861968,0.23133251385519418,4.7599999999997635,45.23553162853304,2
3249.42,3254.76,3248.1,3249.98,2037,7,2025-05-13 23:00:00,3254.59,0.016618248067357122,0.22907297404566043,6.660000000000309,41.31814248629944,2
3249.83,3254.64,3249.35,3254.59,2028,7,2025-05-14 01:00:00,3254.33,0.14184702675092975,0.23025949014272978,5.289999999999964,46.86487248133028,2
3254.54,3257.1,3252.15,3254.33,2260,7,2025-05-14 02:00:00,3243.87,-0.007988717472873219,0.23007848158333474,4.949999999999818,49.06328367015786,2
3254.33,3254.55,3240.59,3243.87,6575,7,2025-05-14 03:00:00,3239.01,-0.32141792627053967,0.24018556974343358,13.960000000000036,43.74013677012104,2
3243.87,3251.99,3237.44,3239.01,9804,7,2025-05-14 04:00:00,3232.76,-0.14982104708264332,0.24159413756875878,14.549999999999727,41.3373104648275,2
3239.01,3241.53,3229.03,3232.76,8300,7,2025-05-14 05:00:00,3228.51,-0.19296019462736735,0.22549127595798046,12.5,40.08677835362193,2
3232.76,3233.64,3226.27,3228.51,7216,7,2025-05-14 06:00:00,3223.97,-0.13146661057424902,0.2260730061265626,7.369999999999891,41.658316633266736,2
3228.51,3230.35,3222.63,3223.97,6271,7,2025-05-14 07:00:00,3233.78,-0.1406221445806377,0.22168272980050943,7.7199999999998,47.39917343594124,2
3223.97,3234.35,3221.69,3233.78,6384,7,2025-05-14 08:00:00,3228.7,0.30428322844195943,0.2057902092404637,12.659999999999854,43.09281529448086,2
3233.86,3236.77,3227.77,3228.7,8425,5,2025-05-14 09:00:00,3238.09,-0.15709170073413548,0.2051632425645516,9.0,29.142760715491235,2
3228.71,3238.87,3224.3,3238.09,9549,5,2025-05-14 10:00:00,3232.62,0.29082912627373947,0.21184693970904106,14.569999999999709,40.1869158878507,2
3238.09,3243.83,3230.51,3232.62,10133,5,2025-05-14 11:00:00,3232.4,-0.1689267438520936,0.21340247292059736,13.319999999999709,39.30414270971558,2
3232.64,3236.54,3229.15,3232.4,8994,5,2025-05-14 12:00:00,3235.67,-0.006805625158534667,0.2129080976573193,7.389999999999873,37.684432399879725,2
3232.32,3236.52,3229.65,3235.67,7261,5,2025-05-14 13:00:00,3220.16,0.1011632223734571,0.2143769296364234,6.869999999999891,40.0231850456458,2
3235.72,3239.23,3219.59,3220.16,7896,5,2025-05-14 14:00:00,3184.93,-0.4793443089066596,0.23373856063466023,19.639999999999873,32.24577280304864,2
3220.13,3222.54,3184.14,3184.93,14303,5,2025-05-14 15:00:00,3191.45,-1.0940450163967053,0.31747785071595636,38.40000000000009,19.60732984293226,3
3184.93,3198.32,3175.07,3191.45,15898,5,2025-05-14 16:00:00,3181.87,0.20471407534858876,0.32115473491821395,23.25,23.986430580837606,3
3191.44,3194.28,3179.44,3181.87,13229,5,2025-05-14 17:00:00,3182.66,-0.3001770355167688,0.3153530290820986,14.840000000000146,24.162360393399197,3
3181.78,3186.74,3179.14,3182.66,10652,5,2025-05-14 18:00:00,3188.58,0.024828167084134378,0.2954672686854854,7.599999999999909,25.692347511000108,2
3182.67,3190.95,3173.88,3188.58,9817,7,2025-05-14 19:00:00,3181.92,0.18600793047325315,0.28824667775301444,17.06999999999971,30.88769683336234,2
3188.55,3190.51,3180.98,3181.92,8178,7,2025-05-14 20:00:00,3171.9,-0.20887040626234032,0.28935958073667783,9.5300000000002,30.25680142384968,2
3182.3,3183.03,3171.74,3171.9,7232,7,2025-05-14 21:00:00,3180.6,-0.31490420877960945,0.2929657598193831,11.290000000000418,28.913906212035627,2
3171.84,3181.58,3168.06,3180.6,8222,7,2025-05-14 22:00:00,3177.4,0.2742835524448983,0.301319649692172,13.519999999999982,28.269042170643985,2
3180.59,3183.21,3176.92,3177.4,3538,7,2025-05-14 23:00:00,3182.68,-0.10060994780858312,0.30043155756406437,6.289999999999964,28.710159362549916,2
3177.53,3183.97,3177.3,3182.68,2681,7,2025-05-15 01:00:00,3186.1,0.16617360105746215,0.3043284583282608,6.669999999999618,26.192317607630585,2
3182.71,3187.26,3181.22,3186.1,2690,7,2025-05-15 02:00:00,3187.79,0.10745660889563968,0.30328470337772234,6.040000000000418,29.65360391882423,2
3186.04,3187.91,3180.2,3187.79,5439,7,2025-05-15 03:00:00,3172.42,0.053042905119116135,0.30424032252907796,7.710000000000036,30.73667846964318,2
3187.78,3192.6,3171.37,3172.42,9165,7,2025-05-15 04:00:00,3154.3,-0.48215221203403713,0.3113434202164381,21.230000000000018,25.27171788255521,3
3172.43,3175.59,3150.3,3154.3,9712,7,2025-05-15 05:00:00,3150.67,-0.5711727955314827,0.32625132228190074,25.289999999999964,24.766283524904168,3
3154.3,3157.1,3148.39,3150.67,6922,7,2025-05-15 06:00:00,3138.53,-0.11508100053895243,0.3257756902369204,8.710000000000036,32.67947421638016,2
3150.52,3152.66,3135.62,3138.53,6338,7,2025-05-15 07:00:00,3128.99,-0.38531486953568006,0.3307016411040584,17.039999999999964,24.68427095292762,2
3138.63,3143.06,3123.59,3128.99,8389,7,2025-05-15 08:00:00,3149.85,-0.3039639576489783,0.3328786856801341,19.4699999999998,24.693721286370433,3
3129.03,3153.95,3120.57,3149.85,13123,5,2025-05-15 09:00:00,3142.33,0.6666687972796348,0.36024376547653564,33.379999999999654,36.828582898434355,3
3149.85,3152.04,3130.72,3142.33,11410,5,2025-05-15 10:00:00,3162.6,-0.23874152737431986,0.3611033107036761,21.320000000000164,31.668648434403437,3
3142.33,3164.26,3139.15,3162.6,9938,5,2025-05-15 11:00:00,3165.33,0.6450627400686804,0.3847612490061615,25.110000000000127,43.08815111619913,1
3162.6,3171.73,3159.34,3165.33,9152,5,2025-05-15 12:00:00,3178.36,0.08632138114210708,0.3862268404181434,12.389999999999873,47.52019325130212,1
3165.33,3179.11,3164.16,3178.36,8120,5,2025-05-15 13:00:00,3179.18,0.41164744276269705,0.3992259120880315,14.950000000000273,49.181286549707686,1
3178.34,3180.21,3172.55,3179.18,7838,5,2025-05-15 14:00:00,3188.89,0.025799468908482837,0.3981203772972753,7.6599999999998545,50.662103853593116,1
3179.16,3189.88,3177.52,3188.89,11062,5,2025-05-15 15:00:00,3192.22,0.3054246692543394,0.3954796243701803,12.360000000000127,52.23622614332014,1
3188.88,3199.76,3185.26,3192.22,14122,5,2025-05-15 16:00:00,3205.38,0.10442505072296715,0.32618054014522063,14.5,52.20524646872293,3
3192.16,3207.11,3190.54,3205.38,13212,5,2025-05-15 17:00:00,3219.84,0.4122522883761137,0.3342180862757482,16.570000000000164,55.85435665313189,1
3205.39,3220.17,3204.71,3219.84,10255,5,2025-05-15 18:00:00,3222.48,0.45111656028302693,0.33821446097350577,15.460000000000036,65.87864987945349,1
3219.84,3222.69,3215.93,3222.48,6873,5,2025-05-15 19:00:00,3221.21,0.08199165175908352,0.33823085870597286,6.760000000000218,75.47071129707095,1
3222.48,3229.14,3216.48,3221.21,7205,7,2025-05-15 20:00:00,3223.32,-0.039410640252224294,0.33748749865184563,12.659999999999854,76.82537268025544,1
3221.29,3225.98,3219.85,3223.32,5761,7,2025-05-15 21:00:00,3232.0,0.06550333570305433,0.3332053387518487,6.130000000000109,84.90736928777253,1
3223.42,3232.73,3222.38,3232.0,6072,7,2025-05-15 22:00:00,3239.64,0.2692875668565353,0.326320312024003,10.349999999999909,92.710838377975,1
3232.0,3240.5,3231.13,3239.64,3627,7,2025-05-15 23:00:00,3251.24,0.23638613861385327,0.3254234520570295,9.36999999999989,91.81335568594582,1
3240.3,3252.23,3236.99,3251.24,4626,7,2025-05-16 01:00:00,3237.17,0.3580644762998242,0.3279871771162525,15.240000000000236,98.86047554957382,1
3251.24,3251.3,3236.62,3237.17,5653,7,2025-05-16 02:00:00,3243.18,-0.4327579631156042,0.3447930277257367,14.680000000000291,85.42517814726864,1
3237.19,3243.99,3232.06,3243.18,7727,7,2025-05-16 03:00:00,3222.38,0.18565598964526142,0.34551802658469816,11.929999999999836,85.86565926471962,1
3243.18,3244.51,3215.13,3222.38,10366,7,2025-05-16 04:00:00,3215.51,-0.6413458395772009,0.37519881109926645,29.38000000000011,68.92519346517645,3
3222.32,3227.56,3212.94,3215.51,7639,7,2025-05-16 05:00:00,3211.94,-0.21319645727692071,0.36255231514216274,14.61999999999989,64.84675112382537,1
3215.52,3217.47,3206.52,3211.94,7684,7,2025-05-16 06:00:00,3219.63,-0.11102437871441939,0.3393186558121126,10.949999999999818,59.917390930212704,2
3211.76,3222.53,3211.76,3219.63,5240,7,2025-05-16 07:00:00,3218.64,0.23941916723226875,0.3383520992082316,10.769999999999982,61.36684083934664,1
3219.58,3222.29,3211.93,3218.64,6408,7,2025-05-16 08:00:00,3214.89,-0.030748874870722975,0.3240999402450367,10.360000000000127,56.11623616236156,2
3218.59,3231.29,3212.85,3214.89,9472,5,2025-05-16 09:00:00,3207.67,-0.11650883603012696,0.31595762577684244,18.440000000000055,47.466475586037305,2
3214.91,3218.03,3205.46,3207.67,9283,5,2025-05-16 10:00:00,3207.43,-0.2245800011819954,0.3000779969565228,12.570000000000164,42.759362471888096,2
3207.59,3209.28,3195.6,3207.43,8426,5,2025-05-16 11:00:00,3209.26,-0.007482066422048739,0.29315663460935537,13.680000000000291,43.19438956934004,2
3207.27,3212.92,3203.74,3209.26,7577,5,2025-05-16 12:00:00,3175.86,0.05705502536299534,0.26787300776608197,9.180000000000291,43.036846275752765,2
3209.27,3211.05,3169.1,3175.86,10205,5,2025-05-16 13:00:00,3163.16,-1.0407383633610268,0.3496282760862027,41.95000000000027,27.665499681731404,3
3176.07,3179.26,3154.3,3163.16,10365,5,2025-05-16 14:00:00,3177.49,-0.3998916828827581,0.3487837234980725,24.960000000000036,20.751109071439544,3
3163.23,3182.17,3154.98,3177.49,12060,5,2025-05-16 15:00:00,3180.96,0.45302798467354854,0.3618480018347368,27.190000000000055,22.37206862965465,3
3177.7,3186.63,3169.58,3180.96,13119,5,2025-05-16 16:00:00,3173.34,0.10920569380235001,0.35679102871394713,17.050000000000182,27.12623097582825,3
3181.01,3187.95,3166.0,3173.34,12354,5,2025-05-16 17:00:00,3183.58,-0.23955032443035984,0.35890716564339065,21.949999999999818,21.94730077120856,3
3173.34,3185.17,3172.81,3183.58,8428,5,2025-05-16 18:00:00,3189.37,0.32268839771343316,0.3546128165003245,12.360000000000127,32.970505617977594,1
3183.58,3189.79,3180.57,3189.37,6939,5,2025-05-16 19:00:00,3189.47,0.18187072415332128,0.3428665423375071,9.2199999999998,38.417227933356926,2
3189.37,3192.21,3183.46,3189.47,6071,7,2025-05-16 20:00:00,3187.49,0.003135415458221935,0.3420330482191787,8.75,39.72753040138974,2
3189.59,3191.17,3184.89,3187.49,4237,7,2025-05-16 21:00:00,3192.64,-0.06207927962953441,0.34205593304699694,6.2800000000002,34.497395330889404,2
3187.57,3195.77,3187.56,3192.64,4713,7,2025-05-16 22:00:00,3201.0,0.16156913433453823,0.34394109141544377,8.210000000000036,37.94286774253392,2
3192.62,3202.8,3192.22,3201.0,3921,7,2025-05-16 23:00:00,3239.03,0.26185226019845853,0.3436543014140289,10.580000000000382,43.822823089922714,2
3219.99,3240.7,3206.42,3239.03,7050,7,2025-05-19 01:00:00,3234.97,1.1880662293033417,0.4226976169200374,34.279999999999745,60.94666294331188,1
3239.03,3245.26,3226.72,3234.97,5638,7,2025-05-19 02:00:00,3246.49,-0.12534616845167879,0.4163672426636807,18.54000000000042,59.36352509179917,1
3235.28,3249.79,3233.6,3246.49,7060,7,2025-05-19 03:00:00,3218.49,0.35610840286000034,0.4134998814958686,16.190000000000055,61.87559808612419,1
3246.4,3246.64,3214.61,3218.49,10555,7,2025-05-19 04:00:00,3228.53,-0.8624699290618487,0.44833172799264803,32.029999999999745,64.08325074331002,3
3218.49,3230.11,3217.31,3228.53,7097,7,2025-05-19 05:00:00,3212.22,0.3119475281887052,0.4338911504144295,12.800000000000182,71.98197592306138,1
3228.66,3230.56,3208.14,3212.22,5394,7,2025-05-19 06:00:00,3215.9,-0.5051834735932625,0.444355269070369,22.420000000000073,61.52518749585175,1
3212.22,3218.14,3206.7,3215.9,4232,7,2025-05-19 07:00:00,3224.01,0.11456251439814213,0.4443638420261681,11.440000000000055,61.5787380699893,1
3215.95,3224.36,3215.03,3224.01,5325,7,2025-05-19 08:00:00,3224.21,0.25218445847197124,0.4446628225308164,9.329999999999927,66.73713417453905,1
3224.12,3231.66,3220.27,3224.21,8952,5,2025-05-19 09:00:00,3232.42,0.006203454703923583,0.44459180146370475,11.389999999999873,64.37415976791891,1
3224.28,3234.55,3224.12,3232.42,8605,5,2025-05-19 10:00:00,3244.49,0.25463601936599467,0.44651781029851884,10.430000000000291,64.97391304347813,1
3232.41,3244.9,3230.02,3244.49,7294,5,2025-05-19 11:00:00,3242.02,0.37340444620437285,0.4487445519645774,14.88000000000011,67.66632417158985,1
3244.65,3247.62,3233.65,3242.02,7132,5,2025-05-19 12:00:00,3241.8,-0.07612906805074537,0.4493354987946186,13.9699999999998,67.45406824146973,1
3242.03,3245.3,3234.1,3241.8,5452,5,2025-05-19 13:00:00,3243.81,-0.006785892745875266,0.4494541339649604,11.200000000000273,66.24801692226333,1
3241.8,3248.52,3239.16,3243.81,5648,5,2025-05-19 14:00:00,3229.42,0.062002591153054176,0.385688821445346,9.360000000000127,64.7691989236182,1
3243.81,3244.48,3228.97,3229.42,8831,5,2025-05-19 15:00:00,3230.09,-0.4436141450948061,0.3881933909658746,15.510000000000218,46.03842031494761,3
3229.43,3241.6,3224.69,3230.09,12652,5,2025-05-19 16:00:00,3233.95,0.020746759480028132,0.3804294203885604,16.909999999999854,47.93044953350312,3
3230.09,3236.12,3217.08,3233.95,11677,5,2025-05-19 17:00:00,3231.64,0.11950131420486176,0.3804823815781824,19.039999999999964,44.31240928882439,3
3233.95,3239.96,3229.58,3231.64,8142,5,2025-05-19 18:00:00,3231.84,-0.07142967578348536,0.37606603549675666,10.38000000000011,57.776463630987664,1
3231.72,3234.2,3228.17,3231.84,6386,7,2025-05-19 19:00:00,3226.45,0.006188808159324211,0.37259310987014327,6.029999999999745,52.21523223129431,1
3231.79,3233.25,3225.58,3226.45,6294,7,2025-05-19 20:00:00,3233.5,-0.16677805831972758,0.37456363456053,7.670000000000073,61.153785859852746,1
3226.42,3235.14,3225.38,3233.5,4942,7,2025-05-19 21:00:00,3233.1,0.21850640797160814,0.37599807837658944,9.759999999999764,63.103037522334766,1
3233.5,3235.86,3231.65,3233.1,3462,7,2025-05-19 22:00:00,3230.12,-0.012370496366165273,0.3754454015217507,4.210000000000036,57.64507989907468,1
